,title,artist,gender,lyricist,composer,arranger,debut_year,generation
1286,달리기,에스이에스,여,박창학   ,    윤상   ,    강호정   ,1997,1
1287,나도남편이있었으면좋겠다,에스이에스,여,바다   ,    홍석   ,    홍석   ,1997,1
1288,requiem,에스이에스,여,이동현   ,    Postino   ,    Postino   ,1997,1
1289,기도,에스이에스,여,박경진   ,    은비   ,"    은비    ,    홍정수   ",1997,1
1290,redangel,에스이에스,여,Postino   ,    Postino   ,    Postino   ,1997,1
1291,용기,에스이에스,여,석성원   ,    최승민   ,    최승민   ,1997,1
1292,잊지못해,에스이에스,여,권기명   ,    권기명   ,    안익수   ,1997,1
1293,내게로,에스이에스,여,김영희   ,    박세준   ,    표건수   ,1997,1
1294,thefirstnoel,에스이에스,여,,,,1997,1
1295,lovechristmas,에스이에스,여,,,,1997,1
1296,사랑이라는이름의용기,에스이에스,여,,,,1997,1
1297,unh~happyday,에스이에스,여,,,,1997,1
1298,꿈을모아서(justinlove),에스이에스,여,S.E.S.   ,    Shimano Momoe   ,    윤치웅   ,1997,1
1299,likeashootingstar,에스이에스,여,유진   ,    Satoshi Shimano   ,"    강원석    ,    현재욱   ",1997,1
1300,w/o/u,에스이에스,여,유진   ,    Jenka   ,    윤치웅   ,1997,1
1301,littlebird,에스이에스,여,유진   ,    Ogura Ryo   ,    윤치웅   ,1997,1
1302,believeinlove,에스이에스,여,"슈    ,    바다   ",    Satoshi Shimano   ,    윤치웅   ,1997,1
1303,loveis...daybyday,에스이에스,여,바다   ,    T2ya   ,    강원석   ,1997,1
1304,searchin`formylove,에스이에스,여,바다   ,    Tsujimura Takefumi   ,    강원석   ,1997,1
1305,sweetyhumming,에스이에스,여,슈   ,    Watanabe Zentaro (渡邊善太郞)   ,"    강원석    ,    현재욱   ",1997,1
1306,달끝까지,에스이에스,여,바다   ,    Akira Mitake   ,    윤치웅   ,1997,1
1307,love,에스이에스,여,,,,1997,1
1308,너를사랑해,에스이에스,여,최수정   ,    최수정   ,    이정현   ,1997,1
1309,tellme,에스이에스,여,최석영   ,    신성호   ,    신성호   ,1997,1
1310,iwill...,에스이에스,여,"Groovie. K    ,    유영진   ","    Groovie. K    ,    유영진   ",    유영진   ,1997,1
1311,eternallove,에스이에스,여,,,,1997,1
1312,wish,에스이에스,여,강원석   ,    강원석   ,    강원석   ,1997,1
1313,rain,에스이에스,여,조남준   ,    조남준   ,    김지웅   ,1997,1
1314,그대맘도나와같다면(melody),에스이에스,여,바다   ,    더 준   ,    전준규   ,1997,1
1315,benatural,에스이에스,여,유영진   ,    유영진   ,    유영진   ,1997,1
1316,slipaway,에스이에스,여,무   ,    김형석   ,    김형석   ,1997,1
1317,나를위한이별(good-byetomylove),에스이에스,여,김진경   ,"    이재원    ,    이문수   ","    이재원    ,    이문수   ",1997,1
1318,longlongtime,에스이에스,여,무   ,"    홍석    ,    노영주   ",    홍석   ,1997,1
1319,joy,에스이에스,여,"유창용    ,    유영진   ",    유창용   ,    유창용   ,1997,1
1320,story,에스이에스,여,바다   ,    김형석   ,    김형석   ,1997,1
1321,chance,에스이에스,여,배화영   ,    고영조   ,    이준호   ,1997,1
1322,beautifullife,에스이에스,여,지국현   ,    지국현   ,    지국현   ,1997,1
1323,감싸안으며(showmeyourlove),에스이에스,여,,,,1997,1
1324,tinylittlethings,에스이에스,여,"최철기    ,    바다   ",    최철기   ,    최철기   ,1997,1
1325,snowineyes,에스이에스,여,,,,1997,1
1326,letitsnow,에스이에스,여,,,,1997,1
1327,울면안돼,에스이에스,여,,,,1997,1
1328,바람둥이길들이기(tamingaplayboy),에스이에스,여,박진영   ,    박진영   ,"    박진영    ,    방시혁   ",1997,1
1329,opening,에스이에스,여,,,,1997,1
1330,i`vebeenwaitingforyou,에스이에스,여,,,,1997,1
1331,bluesky,에스이에스,여,"서융근    ,    이우천   ",    서융근   ,    서융근   ,1997,1
1332,스크램블,에스이에스,여,,,,1997,1
1333,웃음1,에스이에스,여,,,,1997,1
1334,promise,에스이에스,여,,,,1997,1
1335,sugarbaby,에스이에스,여,권성준   ,    윤치웅   ,    윤치웅   ,1997,1
1336,웃음2,에스이에스,여,,,,1997,1
1337,silver,에스이에스,여,,,,1997,1
1338,결혼식,에스이에스,여,,,,1997,1
1339,showmelove,에스이에스,여,박기영   ,    박기영   ,    박기영   ,1997,1
1340,wait,에스이에스,여,,,,1997,1
1341,ending,에스이에스,여,,,,1997,1
1342,shyboy,에스이에스,여,유영진   ,    유영진   ,    유영진   ,1997,1
1343,dreamscometrue,에스이에스,여,,,,1997,1
1344,"snow,x-mas",에스이에스,여,NG.K   ,    박성수   ,    박성수   ,1997,1
1345,느낌,에스이에스,여,바다   ,    Risto   ,    Risto   ,1997,1
1346,비가,에스이에스,여,바다   ,    신인수   ,    김승현   ,1997,1
1347,애인찾기,에스이에스,여,김혜선   ,    신인수   ,    이종필   ,1997,1
1348,너에게,에스이에스,여,박성수   ,    박성수   ,    박성수   ,1997,1
1349,kiss,에스이에스,여,"에릭    ,    김동현   ",    박성수   ,    박성수   ,1997,1
1350,(`cause)i`myourgirl,에스이에스,여,유영진   ,    유영진   ,    유영진   ,1997,1
1351,"oh,mylove",에스이에스,여,문스톤   ,    문스톤   ,    문스톤   ,1997,1
1352,nonsense,에스이에스,여,김유라   ,    김유라   ,    이흥열   ,1997,1
1353,dejavu(데자부),에스이에스,여,조동희   ,    김유라   ,    이흥열   ,1997,1
1354,good-bye,에스이에스,여,김유라   ,    김유라   ,    이흥열   ,1997,1
1355,완전한이유,에스이에스,여,유영진   ,    유영진   ,    유영진   ,1997,1
1356,친구,에스이에스,여,문스톤   ,    문스톤   ,    문스톤   ,1997,1
1357,rock`n나라,에스이에스,여,문스톤   ,    문스톤   ,    문스톤   ,1997,1
1358,오늘이지나면,에스이에스,여,김유라   ,    김유라   ,    이흥열   ,1997,1
1359,그대의향기,에스이에스,여,,,,1997,1
1360,twilightzone,에스이에스,여,,,,1997,1
1361,ghettostyle,에스이에스,여,,,,1997,1
1362,hot뜨거,원타임,남,TEDDY   ,    TEDDY   ,    TEDDY   ,1998,1
1363,니가날알어?,원타임,남,TEDDY   ,    TEDDY   ,    TEDDY   ,1998,1
1364,oneway,원타임,남,TEDDY   ,    TEDDY   ,    TEDDY   ,1998,1
1365,어쩔겁니까?,원타임,남,TEDDY   ,    TEDDY   ,    TEDDY   ,1998,1
1366,몇번이나,원타임,남,TEDDY   ,    TEDDY   ,    TEDDY   ,1998,1
1367,theinstruction(interlude),원타임,남,TEDDY   ,    TEDDY   ,    TEDDY   ,1998,1
1368,위험해,원타임,남,TEDDY   ,    TEDDY   ,    TEDDY   ,1998,1
1369,summernight(feat.bigmama이영현),원타임,남,송백경   ,"    Rovin, 송백경   ","    Rovin, 송백경   ",1998,1
1370,can`tletugo,원타임,남,TEDDY   ,    TEDDY   ,    TEDDY   ,1998,1
1371,takeitslow(dannysolo),원타임,남,송백경   ,"    Rovin, 송백경   ","    Rovin, 송백경   ",1998,1
1372,supafunk(feat.백경),원타임,남,송백경   ,    송백경   ,    송백경   ,1998,1
1373,getthemhandsup,원타임,남,송백경   ,    페리   ,    페리   ,1998,1
1374,howitgo,원타임,남,송백경   ,    TEDDY   ,    TEDDY   ,1998,1
1375,outro(hippytodahoppa),원타임,남,TEDDY   ,    TEDDY   ,    TEDDY   ,1998,1
1376,freeflow(intro),원타임,남,테디   ,    테디   ,    테디   ,1998,1
1377,uh-oh!,원타임,남,테디   ,    테디   ,    테디   ,1998,1
1378,떠나자,원타임,남,테디   ,    테디   ,    테디   ,1998,1
1379,withoutyou,원타임,남,테디   ,    테디   ,    테디   ,1998,1
1380,cry,원타임,남,,,,1998,1
1381,danny`sinterlude,원타임,남,대니   ,    페리   ,    페리   ,1998,1
1382,everydayandnight,원타임,남,테디   ,    테디   ,    테디   ,1998,1
1383,kissme,원타임,남,최갑원   ,    윤승환   ,    윤승환   ,1998,1
1384,it`sover,원타임,남,페리   ,    페리   ,    원타임   ,1998,1
1385,teddy`sinterlude,원타임,남,테디   ,    테디   ,    테디   ,1998,1
1386,ok,원타임,남,,,,1998,1
1387,put`emup,원타임,남,테디   ,    테디   ,    테디   ,1998,1
1388,nasty,원타임,남,테디   ,    테디   ,    테디   ,1998,1
1389,hello!?,원타임,남,테디   ,    테디   ,    테디   ,1998,1
1390,우와!,원타임,남,테디   ,    테디   ,    테디   ,1998,1
1391,makeitlast,원타임,남,테디   ,    테디   ,    대니   ,1998,1
1392,어젯밤이야기,원타임,남,박건호   ,    이준호   ,    테디   ,1998,1
1393,hip-hopkids,원타임,남,,,,1998,1
1394,어머니,원타임,남,테디   ,    테디   ,    테디   ,1998,1
1395,bus,원타임,남,테디   ,    테디   ,    테디   ,1998,1
1396,suckybusty,원타임,남,송백경   ,    테디   ,    테디   ,1998,1
1397,악(惡),원타임,남,송백경   ,    Q   ,"    Perry, Q   ",1998,1
1398,흑과백,원타임,남,,,,1998,1
1399,쾌지나칭칭,원타임,남,TEDDY   ,    TEDDY   ,    TEDDY   ,1998,1
1400,구제불능,원타임,남,송백경   ,    송백경   ,    송백경   ,1998,1
1401,21세기란게뭐야,원타임,남,송백경   ,    페리   ,    페리   ,1998,1
1402,너와나우리영원히또하나!,원타임,남,송백경   ,    송백경   ,    송백경   ,1998,1
1403,향해가,원타임,남,TEDDY   ,    TEDDY   ,    TEDDY   ,1998,1
1404,onelove,원타임,남,TEDDY   ,"    TEDDY    ,    김종서   ",    TEDDY   ,1998,1
1405,돈돈돈-cashit,원타임,남,송백경   ,    송백경   ,    송백경   ,1998,1
1406,fallinginlove,원타임,남,,,,1998,1
1407,뭘위한세상인가,원타임,남,,,,1998,1
1408,mylife,원타임,남,이승호   ,    페리   ,    페리   ,1998,1
1409,heaven,원타임,남,송백경   ,    Q   ,    Q   ,1998,1
1410,나를기다려,원타임,남,송백경   ,    Q   ,    Q   ,1998,1
1411,1tym,원타임,남,송백경   ,    페리   ,    페리   ,1998,1
1412,널일으켜,원타임,남,송백경   ,    페리   ,    페리   ,1998,1
1413,탈출,원타임,남,송백경   ,    송백경   ,    Q   ,1998,1
1414,goodlove,원타임,남,,,,1998,1
1415,널버리지마,원타임,남,,,,1998,1
1416,1tymattack,원타임,남,,,,1998,1
1417,intheair(withyoonmirae),신화,남,SEVILL   ,"    Victor Carl Sjostrom    ,    Sebastian Anton Atas    ,    Sophia Pae   ",    Galavant   ,1998,1
1418,kissmelikethat,신화,남,김이나   ,    Caesar & Loui   ,    Caesar & Loui   ,1998,1
1419,level,신화,남,김이나   ,"    김도현    ,    김주현   ",    김도현   ,1998,1
1420,hereicome,신화,남,"M (이민우)    ,    Yorkie   ",    Devine Channel   ,    Devine Channel   ,1998,1
1421,l.u.v,신화,남,미오 (MIO)   ,    미오 (MIO)   ,    이정욱   ,1998,1
1422,떠나가지마요,신화,남,"ZeroZine (MosPick)    ,    예아나이스 (MosPick)    ,    후이 (펜타곤)   ","    ZeroZine (MosPick)    ,    예아나이스 (MosPick)    ,    후이 (펜타곤)   ","    ZeroZine (MosPick)    ,    예아나이스 (MosPick)   ",1998,1
1423,heaven,신화,남,"김미진    ,    주찬양 (티맥스)   ","    Casper    ,    Carlos K   ",    Carlos K   ,1998,1
1424,touch,신화,남,김이나   ,"    김도현    ,    김주현   ",    김도현   ,1998,1
1425,superpower,신화,남,Brian Kim   ,"    Daniel Caesar    ,    Martin Hoberg Hedegaard    ,    Ludwig Lindell   ","    Daniel Caesar    ,    Martin Hoberg Hedegaard    ,    Ludwig Lindell   ",1998,1
1426,tonight,신화,남,"M (이민우)    ,    Brian Kim   ","    M (이민우)    ,    Devine Channel   ",    Devine Channel   ,1998,1
1427,byebyebye,신화,남,Daniel Kim   ,"    Simon Janlov    ,    Adam Benyahia    ,    Daniel Kim   ",    Simon Janlov   ,1998,1
1428,우리,신화,남,주찬양 (티맥스)   ,"    Tyler Shamy    ,    Ethan Roberts   ","    Tyler Shamy    ,    Ethan Roberts   ",1998,1
1429,오렌지,신화,남,"키겐    ,    장여진   ",    키겐   ,    키겐   ,1998,1
1430,아는사이,신화,남,"Mirror Boy    ,    디함    ,    문한미루   ","    Mirror Boy    ,    디함    ,    문한미루   ","    Mirror Boy    ,    디함    ,    문한미루   ",1998,1
1431,별,신화,남,M (이민우)   ,"    박상준    ,    유종운   ","    박상준    ,    유종운   ",1998,1
1432,#chocolat,신화,남,M (이민우)   ,"    김도현    ,    김주현    ,    Nicholas Kim   ",    김도현   ,1998,1
1433,표적,신화,남,1월 8일   ,"    Andrew Jackson    ,    Sabastian Lundberg    ,    LDN Noise   ","    Andrew Jackson    ,    Sabastian Lundberg    ,    LDN Noise   ",1998,1
1434,alright,신화,남,M (이민우)   ,"    김태성    ,    Casper    ,    Cha Cha Malone    ,    GRAY (그레이)   ","    Cha Cha Malone    ,    GRAY (그레이)   ",1998,1
1435,고양이,신화,남,신진혜   ,"    Casper    ,    Kyle Coleman    ,    LDN Noise    ,    Ryan Kim    ,    Christopher Dotson   ","    Casper    ,    Kyle Coleman    ,    LDN Noise    ,    Ryan Kim    ,    Christopher Dotson   ",1998,1
1436,whiteshirts,신화,남,주찬양 (티맥스)   ,"    앤드류 최    ,    220    ,    김용신   ","    220    ,    김용신   ",1998,1
1437,don`tcry,신화,남,주찬양 (티맥스)   ,"    Command Freaks    ,    Casper    ,    220   ",    Command Freaks   ,1998,1
1438,얼음달,신화,남,"1월 8일    ,    ZZOO   ","    Andrew Jackson    ,    LDN Noise   ","    Andrew Jackson    ,    LDN Noise   ",1998,1
1439,giveit2me,신화,남,M (이민우)   ,    김도현   ,    김도현   ,1998,1
1440,i`minlove,신화,남,"M (이민우)    ,    김태완    ,    원영헌    ,    동네형   ","    김태완    ,    원영헌    ,    동네형   ","    김태완    ,    원영헌    ,    동네형   ",1998,1
1441,memory,신화,남,e.one   ,    e.one   ,    e.one   ,1998,1
1442,nevergiveup,신화,남,Brian Kim   ,"    Andrew Jackson    ,    LDN Noise    ,    Kanata Okajima   ","    Andrew Jackson    ,    LDN Noise    ,    Kanata Okajima   ",1998,1
1443,그래,신화,남,M (이민우)   ,    김도현   ,    김도현   ,1998,1
1444,아는남자,신화,남,안영민   ,    안영민   ,    안영민   ,1998,1
1445,thislove,신화,남,Brian Kim   ,"    Lee McCutcheon    ,    Andrew Jackson    ,    James Flannigan   ","    Lee McCutcheon    ,    Andrew Jackson    ,    James Flannigan   ",1998,1
1446,scarface,신화,남,Brian Kim   ,"    D3O    ,    Gavin Jones   ","    D3O    ,    Gavin Jones   ",1998,1
1447,newme,신화,남,M (이민우)   ,"    임광욱    ,    앤드류 최   ",    임광욱   ,1998,1
1448,웃다가...,신화,남,최갑원   ,"    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",1998,1
1449,마네킹,신화,남,e.one   ,    e.one   ,    e.one   ,1998,1
1450,hurricane,신화,남,M (이민우)   ,"    Samuel Waelmo    ,    Robert Vadadi    ,    김영후   ","    Samuel Waelmo    ,    Robert Vadadi   ",1998,1
1451,igaveyou,신화,남,M (이민우)   ,    Melody9   ,    Melody9   ,1998,1
1452,사랑노래,신화,남,시진   ,    동네형   ,    동네형   ,1998,1
1453,perfectman,신화,남,"유영진    ,    에릭   ",    유영진   ,    유영진   ,1998,1
1454,ontheroad,신화,남,김이나   ,    김도현   ,"    김도현    ,    고태영   ",1998,1
1455,hurts,신화,남,에릭   ,"    Eddie Galan    ,    Emile Ghantous    ,    Alex Niceforo    ,    Francisco Bautista   ","    Eddie Galan    ,    Emile Ghantous    ,    Alex Niceforo    ,    Francisco Bautista   ",1998,1
1456,venus,신화,남,M (이민우)   ,"    Andrew Jackson    ,    Gandalf Roudette    ,    Joshua Thompson   ","    Andrew Jackson    ,    Gandalf Roudette    ,    Joshua Thompson   ",1998,1
1457,redcarpet,신화,남,"M (이민우)    ,    Brian Kim   ","    M (이민우)    ,    김도현   ","    M (이민우)    ,    김도현   ",1998,1
1458,movewithme,신화,남,에릭   ,    Gregg Pagani   ,    Gregg Pagani   ,1998,1
1459,letitgo,신화,남,"신혜성    ,    Eddie Shin   ","    정재윤    ,    Eddie Shin   ","    정재윤    ,    Eddie Shin   ",1998,1
1460,stay,신화,남,"M (이민우)    ,    Melody9   ","    M (이민우)    ,    Melody9   ","    M (이민우)    ,    Melody9   ",1998,1
1461,welcome,신화,남,김이나   ,    윤일상   ,    윤일상   ,1998,1
1462,bemylove,신화,남,M (이민우)   ,"    서재하    ,    이유진   ",    이유진   ,1998,1
1463,re-love,신화,남,이상인   ,    이상인   ,    이상인   ,1998,1
1464,breathin`,신화,남,김진환   ,    김진환   ,    김진환   ,1998,1
1465,lasttrainhome,신화,남,,,,1998,1
1466,voyage,신화,남,임형빈   ,    임형빈   ,    임형빈   ,1998,1
1467,흔적(destinyoflove),신화,남,,,,1998,1
1468,다시한번만,신화,남,최갑원   ,    김재석 (원티드)   ,    김재석 (원티드)   ,1998,1
1469,freestyle#1,신화,남,,,,1998,1
1470,2maluv...,신화,남,"박장근    ,    에릭   ",    장준호   ,    장준호   ,1998,1
1471,soinlove,신화,남,M (이민우)   ,"    권태은    ,    장준호   ","    권태은    ,    장준호   ",1998,1
1472,기억나니?,신화,남,,,,1998,1
1473,아직못다한이야기,신화,남,,,,1998,1
1474,run,신화,남,,,,1998,1
1475,wecangetiton,신화,남,David Kim   ,    에릭   ,    에릭   ,1998,1
1476,game,신화,남,,,,1998,1
1477,i`llneverletyougo,신화,남,,,,1998,1
1478,눈오는날(thesnowynight),신화,남,에릭   ,    이승환   ,"    이승환    ,    강부성   ",1998,1
1479,예쁘잖아,신화,남,,,,1998,1
1480,thedays,신화,남,,,,1998,1
1481,paradise,신화,남,"M (이민우)    ,    David Kim   ",    장준호   ,    장준호   ,1998,1
1482,thestreet,신화,남,박기완   ,    박기완   ,    박기완   ,1998,1
1483,you`remyeverything,신화,남,,,,1998,1
1484,thanks!,신화,남,"황성제    ,    신유   ",    황성제   ,    황성제   ,1998,1
1485,yourman,신화,남,,,,1998,1
1486,약한남자,신화,남,안영민   ,    안영민   ,    안영민   ,1998,1
1487,onceinalifetime,신화,남,Brian Kim   ,    Brian Kim   ,"    Brian Kim    ,    류형섭    ,    강봉구   ",1998,1
1488,doobob,신화,남,안영민   ,    조영수   ,"    Mordny    ,    조영수   ",1998,1
1489,midnightgirl,신화,남,박창현   ,    박창현   ,    박창현   ,1998,1
1490,throwmyfist,신화,남,Brian Kim   ,    류형섭   ,    류형섭   ,1998,1
1491,기회,신화,남,,,,1998,1
1492,왜내가…,신화,남,윤경   ,    이현정   ,"    이현정    ,    정병규   ",1998,1
1493,highwaystar(feat.ivy),신화,남,"서정환    ,    에릭    ,    David Kim   ",    Mad Soul Child   ,    Mad Soul Child   ,1998,1
1494,shinhwaprologue,신화,남,,,,1998,1
1495,brandnew,신화,남,안영민   ,"    박근태    ,    조영수   ",    박준호   ,1998,1
1496,shootingstar,신화,남,Brian Kim   ,    Brian Kim   ,    Brian Kim   ,1998,1
1497,hero,신화,남,태훈   ,    황성제   ,    황성제   ,1998,1
1498,free,신화,남,,,,1998,1
1499,intro,신화,남,,,,1998,1
1500,justbemylove,신화,남,정영혜   ,    Mad Soul Child   ,    Mad Soul Child   ,1998,1
1501,그날이오면,신화,남,김이나   ,    안정훈   ,    김지웅   ,1998,1
1502,"hey,dude!(코카콜라cf신화편)",신화,남,황성제   ,    황성제   ,    황성제   ,1998,1
1503,잠못드는밤비는내리고,신화,남,"류형섭    ,    Browncloud    ,    박광현   ","    Browncloud    ,    박광현    ,    에릭    ,    김브라이언   ",    류형섭   ,1998,1
1504,천생연분,신화,남,"에릭    ,    김수현   ",    정재윤   ,    황성제   ,1998,1
1505,세월의흔적다버리고,신화,남,,,,1998,1
1506,신인류의사랑,신화,남,"지수    ,    상원   ",    지수   ,    상원   ,1998,1
1507,붉은노을,신화,남,"David Kim    ,    이영훈   ",    이영훈   ,    윤지웅   ,1998,1
1508,"말해줘(feat.한예슬,혜령)",신화,남,이현도   ,    이현도   ,    Brian Kim   ,1998,1
1509,u,신화,남,,,,1998,1
1510,열병(crazy),신화,남,,,,1998,1
1511,oh!,신화,남,,,,1998,1
1512,angel,신화,남,,,,1998,1
1513,allofmy...,신화,남,,,,1998,1
1514,timemachine,신화,남,,,,1998,1
1515,놓아요(setfree),신화,남,,,,1998,1
1516,liar,신화,남,,,,1998,1
1517,위하여(cheers!),신화,남,,,,1998,1
1518,원해(iwant),신화,남,,,,1998,1
1519,2gether4ever,신화,남,,,,1998,1
1520,howdoisay,신화,남,제이피에스   ,"    제이피에스    ,    김진완   ","    제이피에스    ,    김진완   ",1998,1
1521,let`sstart!(talk),신화,남,,,,1998,1
1522,younggunz,신화,남,에릭   ,    박근태   ,    박근태   ,1998,1
1523,탄생(talk),신화,남,,,,1998,1
1524,고백ⅰ(talk),신화,남,,,,1998,1
1525,고백ⅱ(talk),신화,남,,,,1998,1
1526,thankyou,신화,남,"안영민    ,    이결   ",    조영수   ,    조영수   ,1998,1
1527,wildeyes,신화,남,,,,1998,1
1528,yo!(악동보고서),신화,남,,,,1998,1
1529,으샤!으샤!,신화,남,,,,1998,1
1530,네가없다면/괜찮아요,신화,남,,,,1998,1
1531,너사랑안에,신화,남,,,,1998,1
1532,"hey,comeon",신화,남,,,,1998,1
1533,lostinlove,신화,남,,,,1998,1
1534,너의결혼식,신화,남,,,,1998,1
1535,진담,신화,남,,,,1998,1
1536,2stepremix,신화,남,,,,1998,1
1537,ipray4u,신화,남,YOUNG H.KIM   ,"    YOUNG H.KIM    ,    William Pyon   ",    YOUNG H.KIM   ,1998,1
1538,hiway(ridewithme),신화,남,유영진   ,    유영진   ,    유영진   ,1998,1
1539,soulmate,신화,남,YOUNG H.KIM   ,"    YOUNG H.KIM    ,    William Pyon   ",    YOUNG H.KIM   ,1998,1
1540,비밀(myownsecret),신화,남,태훈   ,    황성제   ,    황성제   ,1998,1
1541,중독,신화,남,유영진   ,    유영진   ,    유영진   ,1998,1
1542,...후에,신화,남,M (이민우)   ,    M (이민우)   ,    M (이민우)   ,1998,1
1543,괜찮아요,신화,남,지국현   ,    지국현   ,    지국현   ,1998,1
1544,getup,신화,남,홍지유   ,    현진영   ,"    현진영    ,    최영호 (핸섬피플)   ",1998,1
1545,missingu,신화,남,이진경   ,    오승은   ,    오승은   ,1998,1
1546,네가없다면,신화,남,전승우   ,    김도훈   ,    김도훈   ,1998,1
1547,79,신화,남,M (이민우)   ,    M (이민우)   ,    M (이민우)   ,1998,1
1548,노을(you...),신화,남,신혜성   ,    J&S   ,    J&S   ,1998,1
1549,이번만큼은,신화,남,,,,1998,1
1550,shout,신화,남,Jamie   ,    박성수   ,    박성수   ,1998,1
1551,flyhigh,신화,남,홍지유   ,    Thomas Asserholt   ,    이준호   ,1998,1
1552,endlesslove,신화,남,김종숙   ,    김진훈   ,    김진훈   ,1998,1
1553,comebacktomylife,신화,남,이진경   ,    황성제   ,    황성제   ,1998,1
1554,honesty,신화,남,지국현   ,    지국현   ,    지국현   ,1998,1
1555,redangel,신화,남,한현경   ,    김형규   ,    김형규   ,1998,1
1556,lastzone,신화,남,김남희   ,    노영주   ,    노영주   ,1998,1
1557,reason,신화,남,정한종   ,    이창현   ,    이창현   ,1998,1
1558,mylifestyle,신화,남,김동현   ,    박성수   ,    박성수   ,1998,1
1559,iloveyou,신화,남,정세희   ,    최준영   ,    최준영   ,1998,1
1560,t.o.p.(twinklingofparadise),신화,남,유영진   ,    유영진   ,    유영진   ,1998,1
1561,firstlove,신화,남,지국현   ,    지국현   ,    지국현   ,1998,1
1562,해결사,신화,남,유영진   ,    유영진   ,    유영진   ,1998,1
1563,fallinginlove,신화,남,신혜성   ,    홍정수   ,    이인성   ,1998,1
1564,onlyone,신화,남,유영진   ,    유영진   ,    유영진   ,1998,1
1565,천일유혼,신화,남,유영진   ,    유영진   ,    유영진   ,1998,1
1566,maybe,신화,남,김동완   ,    김동완   ,    김동완   ,1998,1
1567,intomyheart,신화,남,김동현   ,    박성수   ,    박성수   ,1998,1
1568,wewishyouamerrychristmas,신화,남,,,,1998,1
1569,whitelove,신화,남,,,,1998,1
1570,just2bewithu,신화,남,"Young H. Kim    ,    William Pyon   ",    Young H. Kim   ,    Young H. Kim   ,1998,1
1571,"hey,comeon!",신화,남,신혜성   ,"    Peter Rafelson    ,    Jeff Vincent   ","    Peter Rafelson    ,    Jeff Vincent   ",1998,1
1572,shinhwaknight,신화,남,지국현   ,    지국현   ,    지국현   ,1998,1
1573,reminiscence,신화,남,"에릭    ,    M (이민우)   ","    에릭    ,    M (이민우)   ",    M (이민우)   ,1998,1
1574,nevercanrewind,신화,남,"김동현    ,    에릭   ",    박성수   ,    박성수   ,1998,1
1575,trippin`,신화,남,"서융근    ,    에릭   ",    서융근   ,    서융근   ,1998,1
1576,sureiknow(이별...그리고),신화,남,신혜성   ,    윤치웅   ,    윤치웅   ,1998,1
1577,dark,신화,남,김영아   ,    더 준   ,    전준규   ,1998,1
1578,egotism(97年4月1日),신화,남,김동완   ,    김동완   ,    김동완   ,1998,1
1579,바램(iswear...),신화,남,신혜성   ,    강타 (KANGTA)   ,    강타 (KANGTA)   ,1998,1
1580,t.o.p(twinklingofparadise),신화,남,유영진   ,    유영진   ,    유영진   ,1998,1
1581,멤버인사말,신화,남,,,,1998,1
1582,soul,신화,남,지국현   ,    지국현   ,    지국현   ,1998,1
1583,나의전부,신화,남,에릭   ,    에릭   ,    에릭   ,1998,1
1584,사노라면,신화,남,,,,1998,1
1585,mylife,신화,남,,,,1998,1
1586,tomyfamily,신화,남,,,,1998,1
1587,allyourdreams,신화,남,김진권   ,    김진권   ,    김진권   ,1998,1
1588,chaos,신화,남,지국현   ,    지국현   ,    지국현   ,1998,1
1589,nevercometome+jam#1,신화,남,서융근   ,    서융근   ,    서융근   ,1998,1
1590,"인형(with혜성,지훈)",신화,남,,,,1998,1
1591,해결사+yo!+jam#1,신화,남,,,,1998,1
1592,소망,신화,남,이도연   ,    임기훈   ,    임기훈   ,1998,1
1593,s.o.s.(storyofsadness),신화,남,신화   ,    박성수   ,    박성수   ,1998,1
1594,iwannabe,신화,남,,,,1998,1
1595,jam#1,신화,남,,,,1998,1
1596,nevercometome,신화,남,,,,1998,1
1597,change,신화,남,,,,1998,1
1598,vortex,신화,남,,,,1998,1
1599,whitenight,신화,남,,,,1998,1
1600,cyberlove,신화,남,,,,1998,1
1601,weddingmarch(너의곁에서2),신화,남,,,,1998,1
1602,merrychristmas,신화,남,,,,1998,1
1603,기도(prayer),신화,남,,,,1998,1
1604,whiteparadise,신화,남,,,,1998,1
1605,루돌프사슴코(rudolphthered-nosedreindeer),신화,남,,,,1998,1
1606,nothing,신화,남,,,,1998,1
1607,return,신화,남,,,,1998,1
1608,to.g,신화,남,,,,1998,1
1609,침묵을깨고,신화,남,,,,1998,1
1610,푸리,신화,남,,,,1998,1
1611,너의곁에서,신화,남,,,,1998,1
1612,원,신화,남,,,,1998,1
1613,rock&rollsummer!!,신화,남,,,,1998,1
1614,늘내가원하는것은,신화,남,,,,1998,1
1615,눈물,신화,남,,,,1998,1
1616,키가자랐어요,신화,남,,,,1998,1
1617,비상구,신화,남,,,,1998,1
1618,누에,신화,남,,,,1998,1
1619,감사,신화,남,,,,1998,1
1620,오늘같은밤이면,신화,남,,,,1998,1
1621,12:00n,신화,남,,,,1998,1
1622,내맘속에,이글 파이브,남,,,,1998,1
1623,뭐니,이글 파이브,남,,,,1998,1
1624,몽중인,이글 파이브,남,,,,1998,1
1625,처음이별에,이글 파이브,남,,,,1998,1
1626,추억을위해,이글 파이브,남,,,,1998,1
1627,fantasia,이글 파이브,남,,,,1998,1
