,title,artist,gender,lyricist,composer,arranger,debut_year,generation
8057,closer,소나무,여,"박수석    ,    박은우   ","    박수석    ,    박은우   ",    박수석   ,2015,3
8058,센스넘쳐(senseman),소나무,여,"스타트랙    ,    마르코    ,    이하진   ",    스타트랙   ,    스타트랙   ,2015,3
8059,b.f,소나무,여,"마르코    ,    NEW SUN(뉴썬)   ","    마르코    ,    NEW SUN(뉴썬)   ","    마르코    ,    NEW SUN(뉴썬)   ",2015,3
8060,넘나좋은것(ilikeutoomuch),소나무,여,"Misfit    ,    소나무 (SONAMOO)   ","    박수석    ,    Wonderkid    ,    김창락   ","    박수석    ,    Wonderkid    ,    영(0)   ",2015,3
8061,sugarbaby,소나무,여,"박수석    ,    박은우    ,    윤영민    ,    슬리피   ","    박수석    ,    박은우    ,    윤영민   ","    박수석    ,    윤영민   ",2015,3
8062,idoloveyou,소나무,여,"박수석    ,    박은우    ,    슬리피   ","    Paul Rein    ,    Marie Rein    ,    Ava Kay   ","    Paul Rein    ,    박수석    ,    슬리피   ",2015,3
8063,cushion,소나무,여,"Eastwest    ,    우태운   ","    Eastwest    ,    우태운   ",    Eastwest   ,2015,3
8064,빙그르르,소나무,여,"박수석    ,    박은우    ,    슬리피   ","    박수석    ,    박은우   ","    박수석    ,    강명수   ",2015,3
8065,깊어,소나무,여,"전다운    ,    KZ    ,    미친감성    ,    D.ana(디애나)    ,    NEW SUN(뉴썬)   ","    전다운    ,    KZ    ,    미친감성   ","    전다운    ,    KZ    ,    미친감성   ",2015,3
8066,ok,소나무,여,"스타트랙    ,    전다운    ,    슬리피   ","    스타트랙    ,    전다운   ","    스타트랙    ,    전다운   ",2015,3
8067,다거짓말,소나무,여,"박수석    ,    박은우   ","    박수석    ,    박은우   ",    박수석   ,2015,3
8068,상영시간무한대,소나무,여,"마르코    ,    D.ana(디애나)    ,    NEW SUN(뉴썬)   ",    마르코   ,    마르코   ,2015,3
8069,dejavu,소나무,여,,,,2015,3
8070,lovecall,소나무,여,,,,2015,3
8071,국민여동생,소나무,여,,,,2015,3
8072,가는거야,소나무,여,,,,2015,3
8073,아낌없이주는나무,소나무,여,,,,2015,3
8074,골목길,블락비 바스타즈,남,"윤태영    ,    P.O (블락비)   ","    윤태영    ,    P.O (블락비)   ",    이후상   ,2015,3
8075,이기적인걸,블락비 바스타즈,남,P.O (블락비)   ,"    P.O (블락비)    ,    그루비룸 (GroovyRoom)   ","    P.O (블락비)    ,    그루비룸 (GroovyRoom)   ",2015,3
8076,makeitrain,블락비 바스타즈,남,"Deanfluenza    ,    P.O (블락비)   ",    Deanfluenza   ,    Deanfluenza   ,2015,3
8077,that`sright,블락비 바스타즈,남,P.O (블락비)   ,"    P.O (블락비)    ,    그루비룸 (GroovyRoom)   ","    P.O (블락비)    ,    그루비룸 (GroovyRoom)   ",2015,3
8078,타이트하게,블락비 바스타즈,남,"비범 (블락비)    ,    P.O (블락비)    ,    SUMIN (수민)   ","    비범 (블락비)    ,    SUMIN (수민)    ,    김진호   ","    SUMIN (수민)    ,    김진호    ,    최선용   ",2015,3
8079,숨은그림찾기,블락비 바스타즈,남,P.O (블락비)   ,"    P.O (블락비)    ,    이기 (오레오)    ,    SWEETCH    ,    VINCENZO   ","    이기 (오레오)    ,    SWEETCH    ,    VINCENZO   ",2015,3
8080,품행제로,블락비 바스타즈,남,,,,2015,3
8081,찰리채플린,블락비 바스타즈,남,,,,2015,3
8082,도둑(thief),블락비 바스타즈,남,,,,2015,3
8083,nobodybutyou,블락비 바스타즈,남,,,,2015,3
8084,배째(feat.인크레더블),블락비 바스타즈,남,,,,2015,3
8085,성공하면,로미오,남,"용감한 형제    ,    투챔프   ",    투챔프   ,    투챔프   ,2015,3
8086,니가없는데,로미오,남,용감한 형제   ,"    용감한 형제    ,    투챔프   ",    투챔프   ,2015,3
8087,likeido,로미오,남,마부스 (Maboos)   ,"    투챔프    ,    마부스 (Maboos)   ",    투챔프   ,2015,3
8088,"좋은차,좋은집",로미오,남,마부스 (Maboos)   ,"    투챔프    ,    마부스 (Maboos)   ",    투챔프   ,2015,3
8089,장난치지마(focusonme),로미오,남,"디즈    ,    WithSoul   ","    디즈    ,    Yunsu   ","    디즈    ,    Yunsu   ",2015,3
8090,blue,로미오,남,"진리 (Full8loom)    ,    승환   ","    영광의 얼굴들 (Full8loom)    ,    진리 (Full8loom)   ","    영광의 얼굴들 (Full8loom)    ,    고명재   ",2015,3
8091,treasure,로미오,남,"디즈    ,    황지원 (Jam Factory)    ,    승환   ","    디즈    ,    Yunsu   ","    Yunsu    ,    디즈   ",2015,3
8092,악몽,로미오,남,"G-High (MonoTree)    ,    이주형 (MonoTree)    ,    승환   ","    G-High (MonoTree)    ,    이주형 (MonoTree)    ,    권덕근   ",    권덕근   ,2015,3
8093,miro,로미오,남,"디즈    ,    황지원 (Jam Factory)    ,    yeoby   ","    디즈    ,    Yunsu   ","    Yunsu    ,    디즈   ",2015,3
8094,rollercoaster,로미오,남,"진리 (Full8loom)    ,    영광의 얼굴들 (Full8loom)    ,    새벽    ,    승환   ","    영광의 얼굴들 (Full8loom)    ,    새벽    ,    진리 (Full8loom)   ","    영광의 얼굴들 (Full8loom)    ,    새벽   ",2015,3
8095,hello,로미오,남,"진리 (Full8loom)    ,    새벽    ,    승환   ","    영광의 얼굴들 (Full8loom)    ,    새벽    ,    진리 (Full8loom)   ","    영광의 얼굴들 (Full8loom)    ,    새벽   ",2015,3
8096,knockmeout,로미오,남,오유원   ,"    Simon Janlov    ,    Paul Najjar    ,    앤드류 최   ",    Simon Janlov   ,2015,3
8097,삐딱해봤더니(mama),로미오,남,이윤재   ,"    이윤재    ,    윤성   ",    이형순   ,2015,3
8098,back2you,로미오,남,흑태   ,"    흑태    ,    Coach & Sendo   ",    Coach & Sendo   ,2015,3
8099,target,로미오,남,,,,2015,3
8100,present,로미오,남,"SWEETUNE    ,    민연재   ",    SWEETUNE   ,    SWEETUNE   ,2015,3
8101,너만보여(dna),로미오,남,"영광의 얼굴들 (Full8loom)    ,    Alto    ,    SeungHwan    ,    마일로   ","    영광의 얼굴들 (Full8loom)    ,    Alto   ",    영광의 얼굴들 (Full8loom)   ,2015,3
8102,dearmyprincess,로미오,남,"이윤재    ,    SeungHwan   ",    이윤재   ,    이윤재   ,2015,3
8103,smile,로미오,남,"이기 (오레오)    ,    용배 (RBW)   ","    이기 (오레오)    ,    용배 (RBW)   ","    이기 (오레오)    ,    용배 (RBW)   ",2015,3
8104,예쁘니까,로미오,남,"송수윤    ,    민연재   ","    한재호    ,    김승수   ","    한재호    ,    김승수    ,    홍승현   ",2015,3
8105,데이지(daisy),로미오,남,"박정욱    ,    정결   ",    박정욱   ,    박정욱   ,2015,3
8106,너의목소리,로미오,남,NieN   ,    NieN   ,    NieN   ,2015,3
8107,말하자면,몬스타엑스,남,이현도   ,    이현도   ,"    Ye-Yo!    ,    주헌 (몬스타엑스)   ",2015,3
8108,jealousy,몬스타엑스,남,"서지음    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    Harry Somerdahl    ,    Shane Simmons    ,    Hayden Bell   ","    Harry Somerdahl    ,    Shane Simmons    ,    Hayden Bell    ,    Stereo14   ",2015,3
8109,destroyer,몬스타엑스,남,"JQ    ,    DADA    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    Daniel Kim    ,    Caesar&Luoi   ","    Daniel Kim    ,    Caesar&Luoi   ",2015,3
8110,폭우,몬스타엑스,남,"서지음    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ",    Caesar&Luoi   ,"    Caesar&Luoi    ,    Stereo14   ",2015,3
8111,미쳤으니까,몬스타엑스,남,"별들의 전쟁    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    별들의 전쟁    ,    아테나   ","    별들의 전쟁    ,    아테나   ",2015,3
8112,lostinthedream,몬스타엑스,남,"정윤    ,    Le`mon    ,    이희주    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    신혁    ,    박슬기    ,    JJ Evans   ",    박슬기   ,2015,3
8113,ifonly,몬스타엑스,남,"원호 (몬스타엑스)    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)    ,    Rich Jang   ","    원호 (몬스타엑스)    ,    Rich Jang   ","    원호 (몬스타엑스)    ,    Rich Jang   ",2015,3
8114,special,몬스타엑스,남,"주헌 (몬스타엑스)    ,    Ye-Yo!    ,    나고    ,    I.M (몬스타엑스)   ","    주헌 (몬스타엑스)    ,    Ye-Yo!    ,    나고   ","    주헌 (몬스타엑스)    ,    Ye-Yo!    ,    나고   ",2015,3
8115,그놈의크리스마스(lonelychristmas),몬스타엑스,남,"주헌 (몬스타엑스)    ,    Ye-Yo!    ,    나고   ","    주헌 (몬스타엑스)    ,    Ye-Yo!    ,    나고   ","    주헌 (몬스타엑스)    ,    Ye-Yo!    ,    나고   ",2015,3
8116,크리스마스데이(christmasday),몬스타엑스,남,더 네임   ,"    더 네임    ,    KingMing   ","    KingMing    ,    김동휘   ",2015,3
8117,dramarama,몬스타엑스,남,"서지음    ,    서정아    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    Andreas Oberg    ,    Drew Ryan Scott   ","    A-Dee    ,    Stereo14   ",2015,3
8118,nowornever,몬스타엑스,남,"별들의 전쟁    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ",    별들의 전쟁   ,    별들의 전쟁   ,2015,3
8119,intime,몬스타엑스,남,"주헌 (몬스타엑스)    ,    Ye-Yo!   ","    주헌 (몬스타엑스)    ,    Ye-Yo!   ","    주헌 (몬스타엑스)    ,    Ye-Yo!   ",2015,3
8120,fromzero,몬스타엑스,남,"원호 (몬스타엑스)    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)    ,    브라더수   ","    원호 (몬스타엑스)    ,    Rich Jang    ,    브라더수   ","    원호 (몬스타엑스)    ,    Rich Jang   ",2015,3
8121,x,몬스타엑스,남,"오민주    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ",    어벤전승   ,    어벤전승   ,2015,3
8122,열대야,몬스타엑스,남,"크루셜스타 (Crucial Star)    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    크루셜스타 (Crucial Star)    ,    Kooky   ",    Kooky   ,2015,3
8123,dejavu,몬스타엑스,남,"JQ    ,    강은유    ,    김혜정    ,    최지혜    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    신혁    ,    Flow Blow    ,    JJ Evans   ",    Flow Blow   ,2015,3
8124,뉴튼(newton),몬스타엑스,남,"Xepy    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    Xepy    ,    이경민    ,    LOHI   ",    LOHI   ,2015,3
8125,shineforever,몬스타엑스,남,"리시    ,    Stereo14    ,    BiNTAGE    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    리시    ,    Stereo14    ,    BiNTAGE   ","    리시    ,    Stereo14    ,    BiNTAGE   ",2015,3
8126,gravity,몬스타엑스,남,"Mafly    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    RE:ONE    ,    Davey Nate   ",    RE:ONE   ,2015,3
8127,readyornot,몬스타엑스,남,"리시    ,    ESBEE    ,    Stereo14    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    리시    ,    ESBEE    ,    Stereo14   ","    리시    ,    ESBEE    ,    Stereo14   ",2015,3
8128,아름다워(beautiful),몬스타엑스,남,"별들의 전쟁    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ",    별들의 전쟁   ,"    별들의 전쟁    ,    아테나   ",2015,3
8129,넘사벽(incomparable),몬스타엑스,남,"Xepy    ,    이지원    ,    이경민    ,    5$    ,    zomay    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    Xepy    ,    Vo3e    ,    1MAD    ,    5$    ,    zomay   ",    Vo3e   ,2015,3
8130,니가필요해(needu),몬스타엑스,남,"리시    ,    ESBEE    ,    Megatone (13)    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    리시    ,    ESBEE    ,    Megatone (13)   ","    리시    ,    ESBEE    ,    Megatone (13)   ",2015,3
8131,oi,몬스타엑스,남,"원호 (몬스타엑스)    ,    브라더수    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    원호 (몬스타엑스)    ,    브라더수    ,    JJB    ,    Vo3e    ,    Xepy   ",    Vo3e   ,2015,3
8132,missyou,몬스타엑스,남,"주헌 (몬스타엑스)    ,    I.M (몬스타엑스)    ,    Ye-Yo!   ","    Ye-Yo!    ,    주헌 (몬스타엑스)   ","    Ye-Yo!    ,    주헌 (몬스타엑스)   ",2015,3
8133,calmdown,몬스타엑스,남,"Mafly    ,    Keyfly    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    RE:ONE    ,    Delly Boi    ,    Davey Nate   ","    RE:ONE    ,    Delly Boi   ",2015,3
8134,너만생각해(allido),몬스타엑스,남,"리시    ,    ESBEE    ,    9999    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    리시    ,    ESBEE    ,    9999   ","    리시    ,    ESBEE    ,    9999   ",2015,3
8135,5:14(lastpage),몬스타엑스,남,"원호 (몬스타엑스)    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    신혁    ,    Mrey    ,    Jayrah Gibson   ","    신혁    ,    Mrey   ",2015,3
8136,넌어때(i`llbethere),몬스타엑스,남,"원호 (몬스타엑스)    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    원호 (몬스타엑스)    ,    JJB   ","    원호 (몬스타엑스)    ,    JJB   ",2015,3
8137,부나비(thetigermoth),몬스타엑스,남,,,,2015,3
8138,fighter,몬스타엑스,남,"서지음    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    박근태    ,    진바이진    ,    Martin Hoberg Hedegaard   ","    박근태    ,    진바이진    ,    Martin Hoberg Hedegaard   ",2015,3
8139,bequiet,몬스타엑스,남,"Mafly    ,    Keyfly    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    신혁    ,    999    ,    Jayrah Gibson    ,    Davey Nate   ",    999   ,2015,3
8140,blind,몬스타엑스,남,"기리보이    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ",    기리보이   ,"    기리보이    ,    한요한   ",2015,3
8141,queen,몬스타엑스,남,"Mafly    ,    Keyfly    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    신혁    ,    999    ,    Jayrah Gibson    ,    Davey Nate   ",    999   ,2015,3
8142,하얀소녀,몬스타엑스,남,"주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    주헌 (몬스타엑스)    ,    Ye-Yo!   ",    Ye-Yo!   ,2015,3
8143,rollercoaster,몬스타엑스,남,"원택 (1Take)    ,    Trinity    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    원택 (1Take)    ,    탁 (TAK)    ,    Trinity   ",    탁 (TAK)   ,2015,3
8144,exgirl(feat.휘인of마마무),몬스타엑스,남,"ESBEE    ,    리시    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    리시    ,    ESBEE   ","    리시    ,    ESBEE   ",2015,3
8145,걸어(allin),몬스타엑스,남,"ESBEE    ,    Stereo14    ,    리시    ,    매드클라운    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    리시    ,    Stereo14    ,    ESBEE    ,    브라더수   ","    리시    ,    Stereo14    ,    ESBEE   ",2015,3
8146,네게만집착해,몬스타엑스,남,"펀치사운드    ,    서지음    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ",    펀치사운드   ,    펀치사운드   ,2015,3
8147,백설탕,몬스타엑스,남,"주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    주헌 (몬스타엑스)    ,    정민 (보이프렌드)   ",    정민 (보이프렌드)   ,2015,3
8148,반칙이야,몬스타엑스,남,"키겐    ,    Stereo14    ,    리시    ,    서지음    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    리시    ,    Stereo14    ,    키겐   ","    Stereo14    ,    리시    ,    키겐   ",2015,3
8149,becauseofu,몬스타엑스,남,"Rescue The Beat    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ",    Rescue The Beat   ,    Rescue The Beat   ,2015,3
8150,사르르(softly),몬스타엑스,남,더 네임   ,"    더 네임    ,    메가톤   ",    메가톤   ,2015,3
8151,신속히(rush),몬스타엑스,남,"기리보이    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ",    기리보이   ,    기리보이   ,2015,3
8152,perfectgirl,몬스타엑스,남,"ESBEE    ,    리시    ,    9999    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    9999    ,    ESBEE    ,    리시   ","    리시    ,    ESBEE    ,    9999   ",2015,3
8153,amen,몬스타엑스,남,"크라이베이비    ,    Take`M   ",    크라이베이비   ,    크라이베이비   ,2015,3
8154,삐뚤어질래(gonebad),몬스타엑스,남,"매드클라운    ,    태완 (Taewan)    ,    주헌 (몬스타엑스)   ","    Ye-Yo!    ,    태완 (Taewan)    ,    주헌 (몬스타엑스)   ",    Ye-Yo!   ,2015,3
8155,brokenheart,몬스타엑스,남,"Rescue The Beat    ,    김승준    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    Rescue The Beat    ,    김승준   ","    김승준    ,    고아라   ",2015,3
8156,hero,몬스타엑스,남,"펀치사운드    ,    라이머    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ",    펀치사운드   ,    펀치사운드   ,2015,3
8157,"끌리는여자(performedby기현,주헌)",몬스타엑스,남,"똘아이박    ,    피터팬    ,    최재우   ","    똘아이박    ,    피터팬    ,    미친기집애   ",    미친기집애   ,2015,3
8158,무단침입(trespass),몬스타엑스,남,"매드클라운    ,    김이나   ","    리시    ,    ASSBRASS    ,    이지훈   ","    리시    ,    ASSBRASS   ",2015,3
8159,출구는없어(noexit),몬스타엑스,남,"라이머    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)    ,    기현 (몬스타엑스)   ","    리시    ,    라이머    ,    주헌 (몬스타엑스)    ,    기현 (몬스타엑스)   ",    리시   ,2015,3
8160,onelove,몬스타엑스,남,"주헌 (몬스타엑스)    ,    나고    ,    I.M (몬스타엑스)   ","    주헌 (몬스타엑스)    ,    나고   ",    나고   ,2015,3
8161,솔직히말할까(narr.다솜of씨스타)(honestly),몬스타엑스,남,"크라이베이비    ,    루이 (긱스)   ",    크라이베이비   ,    크라이베이비   ,2015,3
8162,훔쳐(stealyourheart),몬스타엑스,남,"라이머    ,    원호 (몬스타엑스)    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    9999    ,    ESBEE    ,    ASSBRASS   ",    ASSBRASS   ,2015,3
8163,bluemoon,몬스타엑스,남,"주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    주헌 (몬스타엑스)    ,    나고   ",    나고   ,2015,3
8164,히읗(feat.노머시),몬스타엑스,남,"천재노창    ,    정기고    ,    BILL STAX (빌스택스)    ,    샵건    ,    윤호   ",    천재노창   ,    천재노창   ,2015,3
8165,"인터스텔라(feat.yelladiamond)(performedby주헌,형원,i.m)",몬스타엑스,남,"주헌 (몬스타엑스)    ,    I.M (몬스타엑스)    ,    YELLA D (옐라디)   ",    YELLA D (옐라디)   ,    YELLA D (옐라디)   ,2015,3
8166,0(young)(feat.노머시),몬스타엑스,남,"기리보이    ,    매드클라운    ,    주영    ,    죠지    ,    주헌 (몬스타엑스)    ,    I.M (몬스타엑스)   ","    기리보이    ,    Thrxdy    ,    Jetti    ,    주영    ,    죠지   ","    기리보이    ,    Thrxdy   ",2015,3
8167,letmeshowyou,엔플라잉,남,조미쉘   ,"    Damon Sharpe    ,    Rob Persaud    ,    Adam Argyle    ,    조미쉘   ","    Damon Sharpe    ,    Rob Persaud    ,    Adam Argyle    ,    조미쉘   ",2015,3
8168,howrutoday,엔플라잉,남,"김수빈    ,    이승협 (J.DON)   ","    김창락    ,    김수빈    ,    조세희   ","    김수빈    ,    조세희   ",2015,3
8169,upallnight,엔플라잉,남,"Hezen    ,    이승협 (J.DON)   ","    Steven Lee    ,    Brad.K    ,    Adrian Mckinnon   ",    Steven Lee   ,2015,3
8170,팔불출,엔플라잉,남,"달리    ,    이승협 (J.DON)   ","    Wonderkid    ,    BreadBeat (TENTEN)    ,    DJ Kayvon    ,    Josef Melin   ","    Wonderkid    ,    BreadBeat (TENTEN)    ,    DJ Kayvon   ",2015,3
8171,anyway,엔플라잉,남,"Ollounder    ,    LEEZ    ,    이승협 (J.DON)   ","    Ollounder    ,    LEEZ   ","    Ollounder    ,    LEEZ   ",2015,3
8172,너없는난,엔플라잉,남,"이동은    ,    이승협 (J.DON)   ","    Justin Reinstein    ,    Jonas Mengler   ",    Jonas Mengler   ,2015,3
8173,예쁘다예뻐,엔플라잉,남,김수빈   ,"    김창락    ,    김수빈    ,    조세희   ","    김수빈    ,    조세희   ",2015,3
8174,그러니까우리,엔플라잉,남,"한승훈    ,    이승협 (J.DON)   ","    한승훈    ,    고진영   ",    고진영   ,2015,3
8175,뜨거운감자,엔플라잉,남,"김창락    ,    서용배 (TENTEN)    ,    이승협 (J.DON)   ","    Cesar Peralta    ,    김창락    ,    서용배 (TENTEN)   ","    Cesar Peralta    ,    조세희   ",2015,3
8176,골목길에서,엔플라잉,남,"김창락    ,    서용배 (TENTEN)    ,    이승협 (J.DON)   ","    김창락    ,    서용배 (TENTEN)   ",    밍키 (RBW)   ,2015,3
8177,iknowuknow,엔플라잉,남,"한승훈    ,    서용배 (TENTEN)   ","    한승훈    ,    서용배 (TENTEN)   ",    서용배 (TENTEN)   ,2015,3
8178,이보다좋을까,엔플라잉,남,"한승훈    ,    이승협 (J.DON)   ",    한승훈   ,"    정진욱    ,    조세희   ",2015,3
8179,딱하루만,엔플라잉,남,"이승협 (J.DON)    ,    김창락    ,    김수빈   ","    Andy Platts    ,    김창락    ,    이승협 (J.DON)    ,    김수빈   ","    Andy Platts    ,    김수빈   ",2015,3
8180,let`sgetdowntoit,엔플라잉,남,"한승훈    ,    김창락   ","    한승훈    ,    김창락    ,    정진욱   ","    한승훈    ,    정진욱   ",2015,3
8181,진짜가나타났다,엔플라잉,남,"최갑원    ,    김도훈 (RBW)    ,    이승협 (J.DON)   ","    김도훈 (RBW)    ,    이상호   ",    이상호   ,2015,3
8182,다행이야,엔플라잉,남,"한승훈    ,    김창락    ,    이기 (오레오)    ,    용배 (RBW)    ,    이승협 (J.DON)   ","    한승훈    ,    김창락    ,    이기 (오레오)    ,    용배 (RBW)   ","    이기 (오레오)    ,    용배 (RBW)   ",2015,3
8183,정리가안돼,엔플라잉,남,"한승훈    ,    김창락   ","    한승훈    ,    용배 (RBW)   ","    한승훈    ,    용배 (RBW)   ",2015,3
8184,짠해,엔플라잉,남,"김창락    ,    이승협 (J.DON)   ","    김창락    ,    조세희   ","    김창락    ,    조세희   ",2015,3
8185,ruready?,엔플라잉,남,한성호   ,    Justin Reinstein   ,"    Justin Reinstein    ,    Mussashi    ,    조세희   ",2015,3
8186,lonely,엔플라잉,남,"김도훈 (RBW)    ,    이승협 (J.DON)   ","    김도훈 (RBW)    ,    이상호   ",    이상호   ,2015,3
8187,knockknock,엔플라잉,남,"이승협 (J.DON)    ,    이노베이터   ","    한승훈    ,    고진영   ","    한승훈    ,    고진영   ",2015,3
8188,뻔뻔,엔플라잉,남,"이승협 (J.DON)    ,    이노베이터   ","    한승훈    ,    권광진   ",    고진영   ,2015,3
8189,onenonly,엔플라잉,남,"이노베이터    ,    이승협 (J.DON)   ","    한승훈    ,    고진영    ,    박현우   ","    고진영    ,    박현우   ",2015,3
8190,기가막혀(awesome),엔플라잉,남,"한성호    ,    이노베이터   ",    김도훈 (RBW)   ,    김도훈 (RBW)   ,2015,3
8191,가슴이놀래(heartbreak),엔플라잉,남,"한성호    ,    이노베이터    ,    이승협 (J.DON)   ",    김재양   ,    김재양   ,2015,3
8192,allin,엔플라잉,남,"이노베이터    ,    이승협 (J.DON)   ","    한승훈    ,    권광진   ",    고진영   ,2015,3
8193,1분(1minute),엔플라잉,남,"이노베이터    ,    이승협 (J.DON)   ","    김재양    ,    이진호   ","    김재양    ,    이진호   ",2015,3
8194,a-teen,세븐틴,남,"BUMZU    ,    WOOZI (SEVENTEEN)    ,    Vernon (SEVENTEEN)    ,    디노 (SEVENTEEN)   ","    BUMZU    ,    WOOZI (SEVENTEEN)    ,    BOOMBASTIC   ",    BOOMBASTIC   ,2015,3
8195,어쩌나,세븐틴,남,"WOOZI (SEVENTEEN)    ,    BUMZU    ,    S.COUPS (SEVENTEEN)    ,    Vernon (SEVENTEEN)   ","    WOOZI (SEVENTEEN)    ,    BUMZU   ","    BUMZU    ,    박기태   ",2015,3
8196,holiday,세븐틴,남,"WOOZI (SEVENTEEN)    ,    BUMZU    ,    S.COUPS (SEVENTEEN)    ,    원우 (SEVENTEEN)   ","    WOOZI (SEVENTEEN)    ,    BUMZU    ,    박기태    ,    S.COUPS (SEVENTEEN)   ","    BUMZU    ,    박기태   ",2015,3
8197,나에게로와,세븐틴,남,"WOOZI (SEVENTEEN)    ,    BUMZU   ","    WOOZI (SEVENTEEN)    ,    BUMZU   ","    WOOZI (SEVENTEEN)    ,    BUMZU   ",2015,3
8198,what`sgood,세븐틴,남,"S.COUPS (SEVENTEEN)    ,    원우 (SEVENTEEN)    ,    민규 (SEVENTEEN)    ,    Vernon (SEVENTEEN)   ",    BUMZU   ,"    BUMZU    ,    Anchor   ",2015,3
8199,moonwalker,세븐틴,남,"WOOZI (SEVENTEEN)    ,    BUMZU    ,    호시 (SEVENTEEN)    ,    디노 (SEVENTEEN)   ","    WOOZI (SEVENTEEN)    ,    BUMZU    ,    박기태   ",    박기태   ,2015,3
8200,우리의새벽은낮보다뜨겁다,세븐틴,남,"WOOZI (SEVENTEEN)    ,    BUMZU    ,    S.COUPS (SEVENTEEN)    ,    Vernon (SEVENTEEN)    ,    민규 (SEVENTEEN)    ,    원우 (SEVENTEEN)   ","    WOOZI (SEVENTEEN)    ,    BUMZU    ,    Anchor   ","    BUMZU    ,    Anchor   ",2015,3
8201,thinkin`aboutyou,세븐틴,남,"WOOZI (SEVENTEEN)    ,    BUMZU    ,    S.COUPS (SEVENTEEN)    ,    원우 (SEVENTEEN)    ,    민규 (SEVENTEEN)    ,    Vernon (SEVENTEEN)   ","    WOOZI (SEVENTEEN)    ,    BUMZU    ,    박기태   ","    BUMZU    ,    박기태   ",2015,3
8202,고맙다,세븐틴,남,"WOOZI (SEVENTEEN)    ,    BUMZU    ,    호시 (SEVENTEEN)   ","    WOOZI (SEVENTEEN)    ,    BUMZU   ","    BUMZU    ,    박기태   ",2015,3
8203,지금널찾아가고있어,세븐틴,남,"WOOZI (SEVENTEEN)    ,    BUMZU   ","    WOOZI (SEVENTEEN)    ,    BUMZU    ,    박기태   ","    BUMZU    ,    박기태   ",2015,3
8204,fallingforu,세븐틴,남,"WOOZI (SEVENTEEN)    ,    BUMZU    ,    조슈아 (SEVENTEEN)    ,    정한 (SEVENTEEN)   ","    WOOZI (SEVENTEEN)    ,    BUMZU    ,    조슈아 (SEVENTEEN)    ,    정한 (SEVENTEEN)    ,    적재   ",    BUMZU   ,2015,3
8205,changeup,세븐틴,남,"WOOZI (SEVENTEEN)    ,    S.COUPS (SEVENTEEN)    ,    호시 (SEVENTEEN)    ,    BUMZU   ","    WOOZI (SEVENTEEN)    ,    BUMZU    ,    호시 (SEVENTEEN)   ",    BUMZU   ,2015,3
