,title,artist,gender,lyricist,composer,arranger,debut_year,generation
4589,sherlock.셜록(clue+note),샤이니,남,조윤경   ,"    Thomas Troelsen    ,    Pegasus    ,    Thomas Eriksen   ","    Thomas Troelsen    ,    Pegasus    ,    Thomas Eriksen   ",2008,2
4590,whysoserious?,샤이니,남,kenzie   ,"    kenzie    ,    김정배    ,    앤드류 최   ",    kenzie   ,2008,2
4591,초록비(greenrain),샤이니,남,kenzie   ,    kenzie   ,    kenzie   ,2008,2
4592,hello,샤이니,남,김이나   ,"    TIM MCEWAN    ,    Jess Cates    ,    Lars Jensen   ",    박범근   ,2008,2
4593,뜨거운안녕(onew),샤이니,남,유희열   ,"    유희열    ,    김태훈   ","    유희열    ,    김태훈   ",2008,2
4594,thereason,샤이니,남,곽소영   ,    심은지   ,    유한진   ,2008,2
4595,혜야(ysifueraella),샤이니,남,,,,2008,2
4596,낯선자(stranger),샤이니,남,kenzie   ,    kenzie   ,    김정배   ,2008,2
4597,readyornot,샤이니,남,Misfit   ,"    MIKKO TAMMINEN    ,    Risto Asikainen    ,    SIMISTER, WILLIAM EDWARD   ","    MIKKO TAMMINEN    ,    Risto Asikainen    ,    SIMISTER, WILLIAM EDWARD   ",2008,2
4598,standbyme,샤이니,남,"오준성    ,    은종태   ",    오준성   ,    오준성   ,2008,2
4599,life,샤이니,남,kenzie   ,    kenzie   ,    김정배   ,2008,2
4600,빗속뉴욕(queenofnewyork),샤이니,남,kenzie   ,"    kenzie    ,    김정배    ,    앤드류 최   ",    kenzie   ,2008,2
4601,punchdrunklove,샤이니,남,전간디   ,"    Thomas Troelsen    ,    Herbert Crichlow   ","    Thomas Troelsen    ,    Herbert Crichlow   ",2008,2
4602,아름다워(beautiful),샤이니,남,김태성   ,"    Teddy Riley    ,    DOM    ,    김태성    ,    앤드류 최    ,    Richard Garcia   ","    Teddy Riley    ,    DOM    ,    김태성    ,    앤드류 최    ,    Richard Garcia   ",2008,2
4603,runaway,샤이니,남,김영후   ,"    김영후    ,    Dennis White    ,    Jovan Rangel   ","    Static Revenger    ,    Ghostkick   ",2008,2
4604,dangerous(medusaⅱ),샤이니,남,"조윤경    ,    종현 (JONGHYUN)   ","    Teddy Riley    ,    Red Rocket    ,    김태성    ,    앤드류 최   ","    Teddy Riley    ,    Red Rocket    ,    김태성    ,    앤드류 최   ",2008,2
4605,likeafire,샤이니,남,민연재   ,"    Thomas Troelsen    ,    Herbert Crichlow   ","    Thomas Troelsen    ,    Herbert Crichlow   ",2008,2
4606,excusememiss,샤이니,남,김부민   ,"    AMANSHIA NUNOO    ,    Dwayne Fyne    ,    Ryan S. Jhun   ","    AMANSHIA NUNOO    ,    Dwayne Fyne    ,    Ryan S. Jhun   ",2008,2
4607,shine(medusaⅰ),샤이니,남,Misfit   ,"    Teddy Riley    ,    Red Rocket    ,    김태성    ,    앤드류 최   ","    Teddy Riley    ,    Red Rocket    ,    김태성    ,    앤드류 최   ",2008,2
4608,clue,샤이니,남,조윤경   ,"    Thomas Eriksen    ,    Thomas Troelsen   ","    Thomas Eriksen    ,    Thomas Troelsen   ",2008,2
4609,note,샤이니,남,조윤경   ,"    Thomas Troelsen    ,    Rufio Sandilands    ,    Rocky Morris   ","    Thomas Troelsen    ,    Rufio Sandilands    ,    Rocky Morris   ",2008,2
4610,알람시계(alarmclock),샤이니,남,종현 (JONGHYUN)   ,"    Niara Arain Scarlett    ,    Philippe-Marc Anquetil    ,    Chris Lee-Joe    ,    Iain James Farqharson   ","    Niara Arain Scarlett    ,    Philippe-Marc Anquetil    ,    Chris Lee-Joe    ,    Iain James Farqharson   ",2008,2
4611,늘그자리에(honesty),샤이니,남,종현 (JONGHYUN)   ,    Brandon Fraley   ,    Brandon Fraley   ,2008,2
4612,getdown,샤이니,남,,,,2008,2
4613,줄리엣(juliette)(rearranged),샤이니,남,,,,2008,2
4614,사.계.후(lovestillgoeson),샤이니,남,,,,2008,2
4615,girls,샤이니,남,,,,2008,2
4616,a-yo,샤이니,남,"하정헌    ,    C-2    ,    Erin Reid   ","    C-2    ,    Erin Reid   ","    C-2    ,    Erin Reid   ",2008,2
4617,화장을하고(graze),샤이니,남,,,,2008,2
4618,화살(quasimodo),샤이니,남,,,,2008,2
4619,섬집아기,샤이니,남,,,,2008,2
4620,ringdingdong(rearranged),샤이니,남,,,,2008,2
4621,up&down,샤이니,남,"Jane Maximova    ,    종현 (JONGHYUN)    ,    김규원    ,    KOFI OWUSUOFORI    ,    CARL MCGRIER   ","    김규원    ,    KOFI OWUSUOFORI    ,    CARL MCGRIER   ","    김규원    ,    KOFI OWUSUOFORI    ,    CARL MCGRIER   ",2008,2
4622,lucifer(rearranged),샤이니,남,,,,2008,2
4623,jojo,샤이니,남,,,,2008,2
4624,하루(haru),샤이니,남,"오준성    ,    은종태   ",    오준성   ,    오준성   ,2008,2
4625,getit,샤이니,남,,,,2008,2
4626,electricheart,샤이니,남,김부민   ,    히치하이커   ,    히치하이커   ,2008,2
4627,악(shoutout),샤이니,남,"Sean Alexander    ,    Steven Lee    ,    JQ    ,    Drew Ryan Scott   ","    Sean Alexander    ,    Steven Lee    ,    Drew Ryan Scott   ","    Sean Alexander    ,    Steven Lee    ,    Drew Ryan Scott   ",2008,2
4628,lovepain,샤이니,남,김태성   ,"    김태성    ,    노태륭   ","    김태성    ,    노태륭   ",2008,2
4629,욕(慾)(obsession),샤이니,남,"종현 (JONGHYUN)    ,    Jimmy Burney    ,    Sean Alexander    ,    JOHN HO   ","    Jimmy Burney    ,    Sean Alexander    ,    JOHN HO   ",    JOHN HO   ,2008,2
4630,wowowow,샤이니,남,,,,2008,2
4631,flyhigh,샤이니,남,"오준성    ,    은종태   ",    오준성   ,    오준성   ,2008,2
4632,y.o.u.(yearofus),샤이니,남,,,,2008,2
4633,getdown(key+민호feat.f(x)luna),샤이니,남,,,,2008,2
4634,shineegirl,샤이니,남,,,,2008,2
4635,내가사랑했던이름(thename)(온유feat.김연우),샤이니,남,,,,2008,2
4636,countdown,샤이니,남,"오준성    ,    은종태   ",    오준성   ,    오준성   ,2008,2
4637,니가맘에들어(talktoyou),샤이니,남,"김태성    ,    CAROL BORJAS   ",    CAROL BORJAS   ,    CAROL BORJAS   ,2008,2
4638,차라리때려(hitme),샤이니,남,"김영후    ,    CAROL BORJAS   ",    CAROL BORJAS   ,    CAROL BORJAS   ,2008,2
4639,세뇨리따(senorita),샤이니,남,,,,2008,2
4640,"잠꼬대(please,don`tgo)",샤이니,남,정엽   ,"    정엽    ,    에코브릿지   ",    정엽   ,2008,2
4641,"소년,소녀를만나다(romeo+juliette)",샤이니,남,이성수   ,    이성수   ,"    전홍성    ,    이성수   ",2008,2
4642,보디가드(애니콜cf송-샤방보디가드폰),샤이니,남,"이재명    ,    유두호   ",    이재명   ,    이재명   ,2008,2
4643,아.미.고(amigo),샤이니,남,,,,2008,2
4644,foreverornever,샤이니,남,,,,2008,2
4645,산소같은너(lovelikeoxygen),샤이니,남,,,,2008,2
4646,사랑의길(love`sway),샤이니,남,"휘성 (Realslow)    ,    Alex Cantrall   ",    Alex Cantrall   ,    Alex Cantrall   ,2008,2
4647,그녀가헤어졌다(oneforme),샤이니,남,"Alex Cantrall    ,    휘성 (Realslow)   ",    Alex Cantrall   ,    Alex Cantrall   ,2008,2
4648,마지막선물(lastgift)(inmyroom-prelude),샤이니,남,The Lighthouse   ,"    David Kater    ,    김태성   ","    David Kater    ,    김태성   ",2008,2
4649,내곁에만있어(bestplace),샤이니,남,,,,2008,2
4650,눈을감아보면(fourseasons),샤이니,남,,,,2008,2
4651,theshineeworld(doo-bop),샤이니,남,,,,2008,2
4652,너아니면안되는걸(romantic),샤이니,남,,,,2008,2
4653,inmyroom,샤이니,남,김영후   ,    김태성   ,    김태성   ,2008,2
4654,real,샤이니,남,김정배   ,    kenzie   ,    kenzie   ,2008,2
4655,사.계.한(loveshouldgoon),샤이니,남,이윤재   ,    이윤재   ,    이윤재   ,2008,2
4656,누난너무예뻐(replayboomtrack),샤이니,남,김영후   ,    Heavyweights   ,"    Heavyweights    ,    유영진   ",2008,2
4657,오늘따라,투에이엠,남,박진영   ,    박진영   ,    아르마딜로   ,2008,2
4658,to.am(foryou),투에이엠,남,"Ragoon IM    ,    Rook IM   ",    Ragoon IM   ,    Ragoon IM   ,2008,2
4659,나타나주라,투에이엠,남,조규천 (조트리오)   ,"    조규만    ,    조규천 (조트리오)   ","    조규만    ,    박원준   ",2008,2
4660,해피엔드,투에이엠,남,하정호   ,"    하정호    ,    Storyteller   ",    와사비사운드   ,2008,2
4661,실감,투에이엠,남,Dr.JO   ,    Dr.JO   ,    Dr.JO   ,2008,2
4662,내사랑은말야,투에이엠,남,아르마딜로   ,    아르마딜로   ,    아르마딜로   ,2008,2
4663,allright,투에이엠,남,허성진   ,    허성진   ,    허성진   ,2008,2
4664,이별그날,투에이엠,남,"Wonderkid    ,    강양구    ,    BreadBeat (TENTEN)   ","    Wonderkid    ,    강양구   ","    Wonderkid    ,    강양구   ",2008,2
4665,iknow,투에이엠,남,슬옹   ,"    Tim Hawes    ,    Obi Mhondera    ,    Joe Killington    ,    DWB   ","    Tim Hawes    ,    Obi Mhondera    ,    DWB   ",2008,2
4666,내생각,투에이엠,남,김은수   ,    Syed ENV   ,    Syed ENV   ,2008,2
4667,그냥있어줘,투에이엠,남,라디 (Ra. D)   ,"    라디 (Ra. D)    ,    디어 (d.ear)   ","    디어 (d.ear)    ,    유웅렬   ",2008,2
4668,후회할거야,투에이엠,남,"노는어린이    ,    황금두현    ,    방시혁   ","    노는어린이    ,    황금두현    ,    오현호   ","    노는어린이    ,    황금두현    ,    오현호   ",2008,2
4669,볼수록예뻐,투에이엠,남,"이기 (오레오)    ,    SWEETCH    ,    Jerry.L   ","    이기 (오레오)    ,    SWEETCH   ","    이기 (오레오)    ,    SWEETCH   ",2008,2
4670,천사에게,투에이엠,남,정진운   ,    정진운   ,"    임상혁    ,    ZeroZine (MosPick)    ,    정진운   ",2008,2
4671,너뿐이야,투에이엠,남,이창민   ,"    이창민    ,    최지훈    ,    MISS KAY   ",    MISS KAY   ,2008,2
4672,spring,투에이엠,남,,,,2008,2
4673,너를읽어보다,투에이엠,남,차세정   ,    차세정   ,    차세정   ,2008,2
4674,위로,투에이엠,남,권순관   ,    권순관   ,    권순관   ,2008,2
4675,어느봄날,투에이엠,남,"김도훈 (RBW)    ,    김기범    ,    방시혁   ",    김도훈 (RBW)   ,    김도훈 (RBW)   ,2008,2
4676,sunshine,투에이엠,남,디즈   ,    디즈   ,    디즈   ,2008,2
4677,그때,투에이엠,남,민연재   ,"    이상호    ,    김두현   ",    이상호   ,2008,2
4678,그대를잊고,투에이엠,남,이창민   ,    이창민   ,    이창민   ,2008,2
4679,내게로온다,투에이엠,남,2Face   ,"    이루마    ,    2Face   ",    2Face   ,2008,2
4680,내꺼였는데,투에이엠,남,휘성 (Realslow)   ,"    이상호    ,    최용찬   ","    이상호    ,    최용찬   ",2008,2
4681,너도나처럼,투에이엠,남,"방시혁    ,    김도훈 (RBW)   ",    김도훈 (RBW)   ,    김도훈 (RBW)   ,2008,2
4682,추억다지워,투에이엠,남,권순일 (어반 자카파)   ,"    박용인 (어반 자카파)    ,    권순일 (어반 자카파)   ",    박용인 (어반 자카파)   ,2008,2
4683,1초만더,투에이엠,남,박선주 (Pak Sun Zoo)   ,    박선주 (Pak Sun Zoo)   ,    권태은   ,2008,2
4684,잘이별하기,투에이엠,남,윤종신   ,    윤종신   ,    MISS KAY   ,2008,2
4685,사랑해사랑해,투에이엠,남,이창민   ,    이창민   ,    MISS KAY   ,2008,2
4686,최고의사랑(후쿠야마마사하루리메이크),투에이엠,남,Fukuyama Masaharu   ,    Fukuyama Masaharu   ,    Fukuyama Masaharu   ,2008,2
4687,l.o.v.e,투에이엠,남,유상헌   ,    방시혁   ,    MISS KAY   ,2008,2
4688,전활받지않는너에게,투에이엠,남,방시혁   ,    방시혁   ,"    MISS KAY    ,    Wonderkid   ",2008,2
4689,미친듯이,투에이엠,남,방시혁   ,    방시혁   ,    Wonderkid   ,2008,2
4690,바로나야(feat.glam),투에이엠,남,SLY BERRY   ,"    SLY BERRY    ,    신효   ","    SLY BERRY    ,    신효   ",2008,2
4691,mirage,투에이엠,남,방시혁   ,"    방시혁    ,    Wonderkid    ,    G.Soul   ",    Wonderkid   ,2008,2
4692,다시사랑하기엔,투에이엠,남,"이창민    ,    홍지상   ","    이창민    ,    홍지상   ",    MISS KAY   ,2008,2
4693,이젠없다,투에이엠,남,"김종민    ,    심은지   ","    김종민    ,    심은지   ",    MISS KAY   ,2008,2
4694,불안하다,투에이엠,남,방시혁   ,"    방시혁    ,    Wonderkid   ",    Wonderkid   ,2008,2
4695,"loveu,hateu(feat.방탄소년단)",투에이엠,남,"방시혁    ,    방탄소년단   ","    방시혁    ,    Pdogg   ",    Pdogg   ,2008,2
4696,withorwithoutu,투에이엠,남,방시혁   ,"    방시혁    ,    Wonderkid   ",    Wonderkid   ,2008,2
4697,사랑한단말못해,투에이엠,남,방시혁   ,    방시혁   ,    Pdogg   ,2008,2
4698,no.1(남아공월드컵공식주제가),투에이엠,남,방시혁   ,    방시혁   ,    방시혁   ,2008,2
4699,바보처럼,투에이엠,남,방시혁   ,    방시혁   ,    MISS KAY   ,2008,2
4700,prologue,투에이엠,남,,,,2008,2
4701,잘못했어,투에이엠,남,"방시혁    ,    Pdogg   ",    방시혁   ,    Wonderkid   ,2008,2
4702,어떡하죠,투에이엠,남,"박진영    ,    홍지상   ",    홍지상   ,    홍지상   ,2008,2
4703,아니라기에,투에이엠,남,박진영   ,    박진영   ,    권태은   ,2008,2
4704,일단돌아서지만,투에이엠,남,홍지상   ,    홍지상   ,    홍지상   ,2008,2
4705,lost,투에이엠,남,박진영   ,    박진영   ,    방시혁   ,2008,2
4706,죽어도못보내,투에이엠,남,방시혁   ,    방시혁   ,    Wonderkid   ,2008,2
4707,웃어줄수없어서미안하다,투에이엠,남,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2008,2
4708,"iloveyou(feat.백찬,주희of8eight)",투에이엠,남,"방시혁    ,    백찬   ","    방시혁    ,    Pdogg   ","    방시혁    ,    Pdogg   ",2008,2
4709,그녀에게(feat.찬성of2pm),투에이엠,남,Pdogg   ,"    Pdogg    ,    MISS KAY   ",    MISS KAY   ,2008,2
4710,epilogue(웃는다),투에이엠,남,,,,2008,2
4711,intro,투에이엠,남,방시혁   ,    방시혁   ,"    방시혁    ,    Pdogg   ",2008,2
4712,웃는다(outro),투에이엠,남,방시혁   ,    Pdogg   ,    Pdogg   ,2008,2
4713,친구의고백,투에이엠,남,박진영   ,    박진영   ,"    심은지    ,    권태은   ",2008,2
4714,졸업(조권&창민),투에이엠,남,김동률   ,    김동률   ,    이현승   ,2008,2
4715,이노래,투에이엠,남,박진영   ,    박진영   ,    권태은   ,2008,2
4716,promise(i`llbe),투피엠,남,"택연    ,    Lesley Chiang    ,    라파엘   ","    택연    ,    Lesley Chiang    ,    라파엘   ",    라파엘   ,2008,2
4717,uneasy,투피엠,남,찬성   ,"    Jimmy Burney    ,    Jonas W. Karlsson   ",    Jonas W. Karlsson   ,2008,2
4718,givuclass.,투피엠,남,장우영   ,"    장우영    ,    변현민   ",    변현민   ,2008,2
4719,makelove,투피엠,남,"찬성    ,    택연   ","    찬성    ,    를(LEL)   ",    를(LEL)   ,2008,2
4720,시도때도없이,투피엠,남,김원   ,    김원   ,"    김원    ,    별나라 언니   ",2008,2
4721,never,투피엠,남,주찬양 (티맥스)   ,"    220    ,    앤드류 최    ,    Secret Weapon   ","    220    ,    Secret Weapon   ",2008,2
4722,콧노래,투피엠,남,"장우영    ,    를(LEL)    ,    Wizil   ","    장우영    ,    를(LEL)   ",    를(LEL)   ,2008,2
4723,어때?,투피엠,남,"이주형 (MonoTree)    ,    BUMZU   ","    이주형 (MonoTree)    ,    BUMZU    ,    Jonas Mengler   ",    Jonas Mengler   ,2008,2
4724,향수,투피엠,남,"e.one    ,    택연   ",    e.one   ,    e.one   ,2008,2
4725,mylast,투피엠,남,"이주형 (MonoTree)    ,    NOPARI (MonoTree)    ,    GDLO (MonoTree)   ","    이주형 (MonoTree)    ,    NOPARI (MonoTree)   ",    NOPARI (MonoTree)   ,2008,2
4726,can`tstopfeeling,투피엠,남,"찬성    ,    택연   ","    찬성    ,    를(LEL)   ",    를(LEL)   ,2008,2
4727,우리집,투피엠,남,준케이 (JUN. K)   ,"    준케이 (JUN. K)    ,    를(LEL)   ",    를(LEL)   ,2008,2
4728,nobodyelse,투피엠,남,준호   ,"    준호    ,    홍지상   ",    홍지상   ,2008,2
4729,환각,투피엠,남,e.one   ,    e.one   ,    e.one   ,2008,2
4730,너만의남자,투피엠,남,준케이 (JUN. K)   ,"    김태성    ,    Frost    ,    Secret Weapon    ,    준케이 (JUN. K)   ",    Secret Weapon   ,2008,2
4731,여름보다뜨거운너,투피엠,남,찬성   ,"    220    ,    Brian Cho    ,    앤드류 최    ,    Chris Hope    ,    J Faith   ","    220    ,    Brian Cho   ",2008,2
4732,미칠것같아,투피엠,남,"택연    ,    라파엘   ","    택연    ,    라파엘   ",    라파엘   ,2008,2
4733,red,투피엠,남,김은수   ,"    Andreas Oberg    ,    Chris Wahle    ,    Jimmy Burney   ",    Chris Wahle   ,2008,2
4734,wannaloveyouagain,투피엠,남,찬성   ,    찬성   ,    슈퍼창따이   ,2008,2
4735,knowyourmind,투피엠,남,"Ragoon IM    ,    반미선   ","    Ragoon IM    ,    반미선   ","    Ragoon IM    ,    홍영환 IM   ",2008,2
4736,magic,투피엠,남,"택연    ,    라파엘   ","    택연    ,    라파엘   ",    라파엘   ,2008,2
4737,jump,투피엠,남,"택연    ,    라파엘   ","    택연    ,    라파엘   ",    라파엘   ,2008,2
4738,goodman,투피엠,남,찬성   ,"    찬성    ,    Ryan   ","    Ryan    ,    홍영환 IM   ",2008,2
4739,미친거아니야?,투피엠,남,준케이 (JUN. K)   ,"    준케이 (JUN. K)    ,    Danny Majic    ,    Glen Choi    ,    Fingazz    ,    Dustin Tavella   ","    준케이 (JUN. K)    ,    Danny Majic    ,    Glen Choi    ,    Fingazz    ,    Dustin Tavella   ",2008,2
4740,오늘같은밤,투피엠,남,노는어린이   ,"    노는어린이    ,    심만주   ","    노는어린이    ,    심만주   ",2008,2
4741,she`smagirl,투피엠,남,하정호   ,    하정호   ,"    하정호    ,    Storyteller   ",2008,2
4742,mine,투피엠,남,찬성   ,"    Ilanguaq `ilang` Lumholt    ,    Lasse Lindorff    ,    Mads Moller    ,    Thor Norgaard   ","    Ilanguaq `ilang` Lumholt    ,    Lasse Lindorff    ,    Mads Moller    ,    Thor Norgaard   ",2008,2
4743,awesome!,투피엠,남,LAYBACKSOUND (레이백사운드)   ,    LAYBACKSOUND (레이백사운드)   ,    LAYBACKSOUND (레이백사운드)   ,2008,2
4744,비가와,투피엠,남,영광의 얼굴들 (Full8loom)   ,"    영광의 얼굴들 (Full8loom)    ,    Alto   ",    영광의 얼굴들 (Full8loom)   ,2008,2
4745,boyfriend,투피엠,남,"찬성    ,    심은지   ","    찬성    ,    심은지   ",    심은지   ,2008,2
4746,pull&pull,투피엠,남,"Ragoon IM    ,    Ryan   ","    Ragoon IM    ,    Ryan   ","    Ragoon IM    ,    Ryan   ",2008,2
4747,이별여행,투피엠,남,준케이 (JUN. K)   ,"    준케이 (JUN. K)    ,    를(LEL)   ",    를(LEL)   ,2008,2
4748,내이름을불러줘,투피엠,남,"안정연    ,    택연   ",    택연   ,"    슈퍼창따이    ,    MINIGUN   ",2008,2
4749,하.니.뿐.,투피엠,남,J.Y.PARKTHEASIANSOUL   ,    J.Y.PARKTHEASIANSOUL   ,"    J.Y.PARKTHEASIANSOUL    ,    홍지상   ",2008,2
4750,이노래를듣고돌아와,투피엠,남,J.Y.PARKTHEASIANSOUL   ,    J.Y.PARKTHEASIANSOUL   ,"    J.Y.PARKTHEASIANSOUL    ,    홍지상   ",2008,2
4751,원점으로,투피엠,남,"홍지상    ,    준호   ","    홍지상    ,    준호   ",    홍지상   ,2008,2
4752,i`msorry,투피엠,남,"도깨비 (Tokkaebi)    ,    전민형   ","    도깨비 (Tokkaebi)    ,    전민형   ","    도깨비 (Tokkaebi)    ,    전민형   ",2008,2
4753,오늘부터1일,투피엠,남,"염동건    ,    RT-T    ,    17HOLIC   ",    염동건   ,    염동건   ,2008,2
4754,dangerous,투피엠,남,Ryan   ,    Ryan   ,"    Ryan    ,    문정규   ",2008,2
4755,오늘하루만,투피엠,남,심은지   ,    심은지   ,    심은지   ,2008,2
4756,gameover,투피엠,남,"이단옆차기    ,    준케이 (JUN. K)   ","    이단옆차기    ,    준케이 (JUN. K)   ",    이단옆차기   ,2008,2
4757,comingdown,투피엠,남,찬성   ,    East4A   ,    East4A   ,2008,2
4758,lovesong,투피엠,남,"홍지상    ,    준호   ","    홍지상    ,    준호   ",    홍지상   ,2008,2
4759,문득,투피엠,남,준케이 (JUN. K)   ,    준케이 (JUN. K)   ,"    를(LEL)    ,    심은지   ",2008,2
4760,고백(goback),투피엠,남,"홍지상    ,    준호   ","    홍지상    ,    준호   ",    홍지상   ,2008,2
4761,again＆again,투피엠,남,박진영   ,    박진영   ,"    박진영    ,    홍지상   ",2008,2
4762,니가밉다,투피엠,남,슈퍼 창따이   ,    슈퍼 창따이   ,    슈퍼 창따이   ,2008,2
4763,돌아올지도몰라,투피엠,남,"조종수    ,    페임제이   ","    조종수    ,    페임제이   ","    조종수    ,    페임제이   ",2008,2
4764,heartbeat,투피엠,남,박진영   ,    박진영   ,"    박진영    ,    RAINSTONE   ",2008,2
4765,기다리다지친다,투피엠,남,슈퍼 창따이   ,    슈퍼 창따이   ,    슈퍼 창따이   ,2008,2
4766,gimmethelight,투피엠,남,"조종수    ,    페임제이   ","    조종수    ,    페임제이   ","    조종수    ,    페임제이   ",2008,2
4767,don`tstopcan`tstop,투피엠,남,박진영   ,    박진영   ,"    박진영    ,    Tommy Park   ",2008,2
4768,withoutu,투피엠,남,박진영   ,    박진영   ,"    박진영    ,    Tommy Park   ",2008,2
4769,i`llbeback,투피엠,남,박진영   ,    박진영   ,"    박진영    ,    조종수    ,    페임제이    ,    심은지   ",2008,2
4770,ican`t,투피엠,남,라디 (Ra. D)   ,    라디 (Ra. D)   ,    라디 (Ra. D)   ,2008,2
4771,handsup,투피엠,남,박진영   ,    박진영   ,"    박진영    ,    홍지상   ",2008,2
4772,giveittome,투피엠,남,준호   ,"    준호    ,    홍지상   ",    홍지상   ,2008,2
4773,hot,투피엠,남,준케이 (JUN. K)   ,    준케이 (JUN. K)   ,    Chance   ,2008,2
4774,thankyou,투피엠,남,박진영   ,    박진영   ,"    박진영    ,    Tommy Park   ",2008,2
4775,electricity,투피엠,남,박진영   ,    박진영   ,"    박진영    ,    Tommy Park   ",2008,2
4776,영화처럼,투피엠,남,Chance   ,    Chance   ,    Chance   ,2008,2
4777,모르니,투피엠,남,홍지상   ,    홍지상   ,    홍지상   ,2008,2
4778,still,투피엠,남,홍지상   ,"    박진영    ,    홍지상   ",    홍지상   ,2008,2
4779,니가나를떠나도,투피엠,남,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2008,2
4780,iknow,투피엠,남,조종수   ,    조종수   ,    조종수   ,2008,2
4781,dance2night,투피엠,남,,,,2008,2
4782,noriforu,투피엠,남,,,,2008,2
4783,flytoseoul`boomboomboom`,투피엠,남,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2008,2
4784,cabisong,투피엠,남,신사동 호랭이   ,    신사동 호랭이   ,    신사동 호랭이   ,2008,2
4785,what`syourcelebration?(너만의짜릿한세레모니를보여줘!),투피엠,남,,,,2008,2
4786,마자,투피엠,남,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2008,2
4787,목숨을건다,투피엠,남,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2008,2
4788,space마자,투피엠,남,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2008,2
4789,오픈해피니스(코카-콜라cf`미니코-크`편),투피엠,남,,,,2008,2
4790,tiktok,투피엠,남,"Tommy Park    ,    김은수   ",    Tommy Park   ,    Tommy Park   ,2008,2
4791,mycolor,투피엠,남,박진영   ,    박진영   ,"    TOMMY PARK, 박진영, 홍지상   ",2008,2
4792,너에게미쳤었다,투피엠,남,김은수   ,    조종수   ,    조종수   ,2008,2
4793,myheart,투피엠,남,조종수   ,    조종수   ,    조종수   ,2008,2
4794,back2u,투피엠,남,"Tommy Park    ,    심은지   ",    Tommy Park   ,    Tommy Park   ,2008,2
4795,allnightlong,투피엠,남,홍지상   ,    홍지상   ,    홍지상   ,2008,2
4796,again&again,투피엠,남,박진영   ,    박진영   ,"    박진영    ,    홍지상   ",2008,2
4797,onlyyou(winterspecial),투피엠,남,박진영   ,    박진영   ,    홍지상   ,2008,2
4798,10점만점에10점,투피엠,남,박진영   ,    박진영   ,"    박진영    ,    RAINSTONE   ",2008,2
4799,angel,투피엠,남,"권태은    ,    박장근   ",    권태은   ,    권태은   ,2008,2
4810,거울,엠블랙,남,"엠블랙    ,    원택 (1Take)   ",    원택 (1Take)   ,    원택 (1Take)   ,2009,2
4811,heyu,엠블랙,남,"미르 (MBLAQ)    ,    Raki    ,    원택 (1Take)   ",    원택 (1Take)   ,    원택 (1Take)   ,2009,2
4812,iknowuwantme,엠블랙,남,"지오 (G.O)    ,    레트로펑키   ","    지오 (G.O)    ,    레트로펑키   ","    지오 (G.O)    ,    레트로펑키   ",2009,2
4813,나무,엠블랙,남,원택 (1Take)   ,    원택 (1Take)   ,    원택 (1Take)   ,2009,2
4814,봄여름가을그리고...,엠블랙,남,"지오 (G.O)    ,    미르 (MBLAQ)    ,    레트로펑키   ","    지오 (G.O)    ,    레트로펑키   ","    지오 (G.O)    ,    레트로펑키   ",2009,2
4815,youain`tknow,엠블랙,남,"승호 (MBLAQ)    ,    양승훈    ,    레트로펑키   ","    승호 (MBLAQ)    ,    양승훈    ,    레트로펑키   ","    승호 (MBLAQ)    ,    레트로펑키   ",2009,2
4816,괜찮을거란그말(feat.혜미of피에스타),엠블랙,남,"천둥    ,    청담슈퍼   ","    천둥    ,    청담슈퍼   ",    청담슈퍼   ,2009,2
4817,니가떠난그자리,엠블랙,남,"지오 (G.O)    ,    Avengers    ,    최현준 (V.O.S)    ,    미르 (MBLAQ)   ","    지오 (G.O)    ,    Avengers    ,    최현준 (V.O.S)   ","    지오 (G.O)    ,    Avengers    ,    차민영   ",2009,2
4818,우리사이,엠블랙,남,"에스킴    ,    미르 (MBLAQ)   ",    에스킴   ,    북극곰   ,2009,2
4819,남자답게,엠블랙,남,"휘성 (Realslow)    ,    이기 (오레오)    ,    서용배 (TENTEN)    ,    미르 (MBLAQ)   ","    휘성 (Realslow)    ,    이기 (오레오)    ,    서용배 (TENTEN)    ,    미르 (MBLAQ)   ","    이기 (오레오)    ,    서용배 (TENTEN)   ",2009,2
4820,broken(intro.),엠블랙,남,"천둥    ,    청담슈퍼   ","    천둥    ,    청담슈퍼   ",    청담슈퍼   ,2009,2
4821,12개월,엠블랙,남,"천둥    ,    청담슈퍼    ,    미르 (MBLAQ)   ","    천둥    ,    청담슈퍼    ,    미르 (MBLAQ)   ",    청담슈퍼   ,2009,2
4822,열쇠,엠블랙,남,"이단옆차기    ,    David Kim   ",    텐조와 타스코   ,    텐조와 타스코   ,2009,2
4823,둘이라서,엠블랙,남,"지오 (G.O)    ,    Avengers    ,    미르 (MBLAQ)   ","    지오 (G.O)    ,    라디오갤럭시    ,    Avengers   ","    이기 (오레오)    ,    서용배 (TENTEN)   ",2009,2
